Domain Code,Domain,Area Code ,Area,Element Code,Element,Item Code ,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2011,2011,Head,262800,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2012,2012,Head,220400,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,2013,Head,206900,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,2014,Head,194600,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2015,2015,Head,183038,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2016,Head,190423,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,Head,182462,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,Head,180400,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,Head,183200,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,Head,169650,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,Head,170900,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2000,2000,hg/An,1888,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2001,2001,hg/An,1957,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2002,2002,hg/An,1790,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2003,2003,hg/An,1971,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2004,2004,hg/An,2007,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2005,2005,hg/An,2065,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2006,2006,hg/An,2106,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2007,2007,hg/An,2105,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2008,2008,hg/An,2017,E,Estimated value
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2009,2009,hg/An,1673,E,Estimated value
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2010,2010,hg/An,1339,E,Estimated value
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2011,2011,hg/An,1377,E,Estimated value
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2012,2012,hg/An,2137,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2013,2013,hg/An,2291,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2014,2014,hg/An,2276,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2015,2015,hg/An,2295,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2016,2016,hg/An,2348,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2017,2017,hg/An,2333,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2018,2018,hg/An,2427,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2019,2019,hg/An,2480,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2020,2020,hg/An,2556,A,Official figure
QCL,Crops and livestock products,191,Croatia,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2021,2021,hg/An,2527,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2000,2000,tonnes,27854,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2001,2001,tonnes,25570,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2002,2002,tonnes,26602,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2003,2003,tonnes,28150,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2004,2004,tonnes,31507,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2005,2005,tonnes,32800,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2006,2006,tonnes,36230,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2007,2007,tonnes,33400,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2008,2008,tonnes,35700,E,Estimated value
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2009,2009,tonnes,36800,E,Estimated value
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2010,2010,tonnes,37500,E,Estimated value
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2011,2011,tonnes,36200,E,Estimated value
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2012,2012,tonnes,47100,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2013,2013,tonnes,47400,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2014,2014,tonnes,44300,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2015,2015,tonnes,42000,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2016,2016,tonnes,44709,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2017,2017,tonnes,42562,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2018,2018,tonnes,43780,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2019,2019,tonnes,45430,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2020,2020,tonnes,43370,A,Official figure
QCL,Crops and livestock products,191,Croatia,5510,Production,F1806,"Beef and Buffalo Meat, primary",2021,2021,tonnes,43180,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2000,2000,Head,147537,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2001,2001,Head,130661,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2002,2002,Head,148630,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2003,2003,Head,142800,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2004,2004,Head,157000,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2005,2005,Head,158800,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2006,2006,Head,172000,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2007,2007,Head,158650,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2008,2008,Head,177000,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2009,2009,Head,220000,E,Estimated value
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2010,2010,Head,280000,E,Estimated value
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2011,2011,Head,262800,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2012,2012,Head,220400,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2013,2013,Head,206900,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2014,2014,Head,194600,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2015,2015,Head,183038,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2016,2016,Head,190423,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2017,2017,Head,182462,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2018,2018,Head,180400,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2019,2019,Head,183200,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2020,2020,Head,169650,A,Official figure
QCL,Crops and livestock products,191,Croatia,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2021,2021,Head,170900,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2000,2000,hg/An,2418,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2001,2001,hg/An,2516,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2002,2002,hg/An,2442,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2003,2003,hg/An,2258,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2004,2004,hg/An,2290,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2005,2005,hg/An,2238,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2006,2006,hg/An,2163,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,2007,hg/An,2260,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2008,2008,hg/An,2276,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2009,2009,hg/An,2601,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2010,2010,hg/An,2724,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2011,2011,hg/An,3017,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2012,2012,hg/An,3178,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,2013,hg/An,3002,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,2014,hg/An,3109,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2015,2015,hg/An,3316,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2016,hg/An,3025,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,hg/An,3077,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,hg/An,3132,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,hg/An,3252,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,hg/An,3029,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,hg/An,2982,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2000,2000,tonnes,4450,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2001,2001,tonnes,3900,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2002,2002,tonnes,3800,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2003,2003,tonnes,4003,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2004,2004,tonnes,3804,A,Official figure
QCL,Crops and livestock products,196,Cyprus,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2005,2005,tonnes,4182,A,Official figure
